Employee_ID,Attrition_rate
EID_25292,0.0739
EID_10730,0.0462
EID_10317,0.0852
EID_13443,0.77
EID_10988,0.1525
EID_23091,0.0089
EID_1839,0.2553
EID_13892,0.0579
EID_1496,0.1292
EID_15045,0.1182
EID_3744,0.1913
EID_13010,0.682
EID_9716,0.2595
EID_2993,0.174
EID_23435,0.0182
EID_8587,0.1539
EID_22132,0.0216
EID_21413,0.16899999999999998
EID_11881,0.2616
EID_19850,0.2973
EID_18460,0.4894
EID_17983,0.1176
EID_14888,0.6165
EID_14002,0.0752
EID_13524,0.0154
EID_4049,0.0513
EID_6535,0.2573
EID_10557,0.0618
EID_1313,0.0368
EID_12424,0.0825
EID_8210,0.2352
EID_22378,0.1004
EID_19644,0.0882
EID_8790,0.0231
EID_5778,0.1387
EID_23887,0.7829999999999999
EID_16103,0.0307
EID_20604,0.2869
EID_17378,0.9808
EID_5566,0.0217
EID_24264,0.1817
EID_7814,0.5305
EID_1968,0.1072
EID_10282,0.1918
EID_13648,0.1143
EID_22376,0.2288
EID_3690,0.1586
EID_17871,0.1019
EID_19167,0.2367
EID_5366,0.2867
EID_16996,0.0873
EID_1953,0.1761
EID_8760,0.3709
EID_20448,0.0645
EID_15787,0.1056
EID_18982,0.1317
EID_4388,0.06
EID_22325,0.2806
EID_10189,0.5928
EID_21162,0.233
EID_1032,0.8261
EID_12045,0.0538
EID_18324,0.5549
EID_15085,0.2625
EID_21927,0.0216
EID_13325,0.2213
EID_17801,0.018000000000000002
EID_7678,0.2602
EID_17469,0.1202
EID_14318,0.124
EID_16439,0.1988
EID_2307,0.0013
EID_20011,0.4036
EID_19381,0.1598
EID_14043,0.7922
EID_14774,0.1696
EID_22982,0.0787
EID_19092,0.0546
EID_13137,0.1998
EID_5738,0.0486
EID_19661,0.1549
EID_22570,0.2757
EID_16393,0.0267
EID_4256,0.1708
EID_17873,0.1125
EID_13832,0.1702
EID_17617,0.1283
EID_3106,0.1719
EID_6567,0.0508
EID_4727,0.6858
EID_14518,0.106
EID_1070,0.032049999999999995
EID_19385,0.197
EID_20032,0.2856
EID_11714,0.194
EID_23636,0.0068000000000000005
EID_1985,0.1469
EID_5627,0.1069
EID_15171,0.0433
EID_8811,0.0627
EID_2163,0.181
EID_8459,0.0068000000000000005
EID_18138,0.2533
EID_17518,0.1618
EID_17432,0.0251
EID_25686,0.0926
EID_2470,0.0925
EID_16311,0.1328
EID_6903,0.0852
EID_11990,0.0563
EID_23460,0.0308
EID_25924,0.0191
EID_13985,0.0348
EID_5455,0.0919
EID_13427,0.1715
EID_24855,0.1786
EID_15532,0.49
EID_8953,0.1614
EID_22683,0.4503
EID_22493,0.2529
EID_1451,0.0123
EID_20796,0.2374
EID_17281,0.0083
EID_7767,0.1287
EID_20838,0.1138
EID_17235,0.0046
EID_21615,0.124
EID_6972,0.1638
EID_13930,0.1764
EID_4188,0.0738
EID_11277,0.0013
EID_18053,0.2424
EID_11288,0.1833
EID_1148,0.2977
EID_19216,0.0161
EID_7660,0.1974
EID_22805,0.4287
EID_11931,0.2189
EID_16921,0.0604
EID_4993,0.2703
EID_18070,0.7798
EID_15648,0.2553
EID_11404,0.0316
EID_14248,0.1443
EID_15424,0.0659
EID_8039,0.0427
EID_7094,0.4461
EID_13161,0.1629
EID_9293,0.0074
EID_4351,0.4086
EID_17259,0.3853
EID_2681,0.0558
EID_22123,0.3616
EID_8528,0.2735
EID_11798,0.2579
EID_20265,0.1881
EID_21396,0.0084
EID_12220,0.0749
EID_25722,0.906
EID_21719,0.0974
EID_3506,0.1428
EID_2139,0.1097
EID_6562,0.1044
EID_4353,0.1932
EID_24392,0.2135
EID_11238,0.1262
EID_20617,0.7847
EID_21473,0.0492
EID_16837,0.2733
EID_1800,0.1079
EID_25849,0.0401
EID_9395,0.2529
EID_2415,0.0159
EID_9286,0.0869
EID_5081,0.2141
EID_22546,0.8725
EID_11932,0.0278
EID_16292,0.185
EID_17882,0.2356
EID_20889,0.2638
EID_10031,0.0215
EID_21576,0.6569
EID_8256,0.1212
EID_2614,0.2596
EID_2098,0.0664
EID_10242,0.2183
EID_21993,0.1146
EID_22664,0.4828
EID_1919,0.0976
EID_11629,0.1908
EID_6840,0.5004
EID_25493,0.037000000000000005
EID_14968,0.2388
EID_25313,0.2737
EID_8035,0.7121
EID_8969,0.4029
EID_15223,0.2147
EID_6266,0.006
EID_8184,0.273
EID_19480,0.125
EID_19076,0.0739
EID_16339,0.0992
EID_7963,0.4634
EID_17427,0.012
EID_12641,0.2794
EID_4122,0.12835000000000002
EID_23659,0.06065
EID_13486,0.0871
EID_18423,0.4239
EID_2181,0.098
EID_25490,0.0119
EID_9211,0.6858
EID_5237,0.0026
EID_2418,0.139
EID_17716,0.2899
EID_13837,0.0703
EID_2840,0.1284
EID_13004,0.5464
EID_14429,0.1529
EID_18915,0.2642
EID_22415,0.2356
EID_4304,0.0978
EID_10753,0.0988
EID_22612,0.2738
EID_1857,0.2384
EID_3566,0.1972
EID_8545,0.0689
EID_21685,0.0427
EID_9946,0.2884
EID_20447,0.1174
EID_3887,0.3863
EID_8351,0.098
EID_23889,0.2997
EID_8248,0.0927
EID_16621,0.2557
EID_25138,0.1496
EID_10004,0.1899
EID_5522,0.2272
EID_23416,0.7364
EID_14897,0.1743
EID_10840,0.1607
EID_21716,0.1975
EID_18484,0.5681
EID_7402,0.0258
EID_24854,0.2649
EID_1610,0.2197
EID_17592,0.8729
EID_22128,0.0259
EID_17304,0.3
EID_1508,0.4683
EID_20492,0.0804
EID_2324,0.0736
EID_17093,0.0942
EID_23356,0.1505
EID_17895,0.0922
EID_8186,0.0127
EID_19358,0.0399
EID_6030,0.0225
EID_17457,0.7391
EID_14976,0.158
EID_8914,0.0679
EID_5721,0.1462
EID_11266,0.2145
EID_17012,0.2523
EID_7554,0.1958
EID_3087,0.9178
EID_19716,0.2746
EID_21723,0.1413
EID_13072,0.0186
EID_9776,0.0746
EID_25927,0.1988
EID_5593,0.0943
EID_13954,0.1842
EID_16034,0.193
EID_1719,0.2311
EID_23054,0.1135
EID_15591,0.0712
EID_5178,0.0013
EID_24346,0.0182
EID_21264,0.0678
EID_3292,0.0797
EID_14975,0.0392
EID_9165,0.055
EID_23369,0.173
EID_18767,0.1493
EID_10153,0.0731
EID_2542,0.078
EID_23826,0.354
EID_20391,0.0594
EID_8633,0.171
EID_5875,0.0911
EID_12699,0.014
EID_12982,0.1839
EID_16392,0.1243
EID_8185,0.2148
EID_15462,0.5921
EID_4853,0.0751
EID_17622,0.6376
EID_23074,0.0468
EID_6390,0.0724
EID_24539,0.14429999999999998
EID_12963,0.08
EID_8649,0.2686
EID_11810,0.0199
EID_3598,0.7333
EID_13511,0.2704
EID_16014,0.0479
EID_24791,0.0527
EID_3417,0.2273
EID_24668,0.0403
EID_4508,0.2676
EID_25150,0.0728
EID_25934,0.4461
EID_6308,0.0542
EID_10508,0.9262
EID_18724,0.1026
EID_10536,0.084
EID_18738,0.2826
EID_15949,0.9823
EID_20722,0.1114
EID_14963,0.1656
EID_6682,0.014
EID_8365,0.1584
EID_17999,0.2407
EID_24499,0.4613
EID_20389,0.134
EID_12123,0.1111
EID_19203,0.4894
EID_3538,0.2906
EID_19811,0.2448
EID_11473,0.1436
EID_3032,0.2384
EID_8419,0.2347
EID_9052,0.1506
EID_15837,0.1404
EID_6644,0.2577
EID_16894,0.0056
EID_10552,0.5022
EID_14750,0.1909
EID_16659,0.1119
EID_4472,0.1947
EID_4076,0.5331
EID_5163,0.2867
EID_25923,0.012
EID_24806,0.0582
EID_3742,0.4845
EID_19722,0.1672
EID_18033,0.128
EID_16718,0.3965
EID_13182,0.0749
EID_23021,0.6191
EID_20329,0.091
EID_8770,0.8351
EID_11234,0.0768
EID_18881,0.2648
EID_1365,0.126
EID_19318,0.2525
EID_19343,0.2801
EID_4435,0.1539
EID_22102,0.1909
EID_24095,0.1198
EID_9897,0.0696
EID_21635,0.0476
EID_16514,0.4052
EID_1997,0.1407
EID_10324,0.4845
EID_6487,0.1858
EID_21197,0.1026
EID_19082,0.2425
EID_17562,0.1047
EID_8738,0.0001
EID_13687,0.249
EID_19572,0.1619
EID_24909,0.5022
EID_21814,0.025
EID_12083,0.7242
EID_25919,0.6071
EID_19140,0.0175
EID_23924,0.0778
EID_1208,0.1662
EID_18170,0.2395
EID_18699,0.6315
EID_1318,0.1581
EID_14941,0.0045
EID_6540,0.3616
EID_20936,0.1079
EID_9705,0.7558
EID_24181,0.0739
EID_22138,0.1744
EID_23044,0.2621
EID_9038,0.1066
EID_3247,0.0052
EID_19630,0.6363
EID_8655,0.0846
EID_10423,0.1416
EID_3946,0.0766
EID_16512,0.0213
EID_12473,0.0904
EID_11571,0.1251
EID_14381,0.0374
EID_12675,0.4445
EID_1930,0.1671
EID_20155,0.2993
EID_22902,0.1679
EID_24145,0.2
EID_5342,0.0126
EID_8334,0.1583
EID_25708,0.9513
EID_19991,0.1366
EID_5499,0.0948
EID_5953,0.1096
EID_7444,0.0804
EID_6218,0.2471
EID_12891,0.16
EID_16456,0.0084
EID_20256,0.0847
EID_9959,0.439
EID_8845,0.1346
EID_1662,0.1711
EID_8739,0.086
EID_20695,0.0664
EID_19446,0.158
EID_12441,0.0771
EID_13066,0.2387
EID_8911,0.2595
EID_22200,0.3287
EID_9689,0.6041
EID_1668,0.4617
EID_8120,0.2676
EID_22777,0.4263
EID_19141,0.7391
EID_22674,0.1977
EID_16121,0.2813
EID_14662,0.4083
EID_23290,0.4777
EID_20144,0.7669
EID_23052,0.2969
EID_25575,0.4707
EID_23724,0.7585
EID_14759,0.3883
EID_25209,0.6963
EID_17753,0.4894
EID_4693,0.9178
EID_17284,0.0942
EID_9131,0.0985
EID_24625,0.1353
EID_24912,0.9262
EID_19612,0.0723
EID_9147,0.3678
EID_6891,0.2957
EID_10639,0.273
EID_5880,0.0921
EID_22547,0.3375
EID_10066,0.0692
EID_7126,0.6815
EID_4929,0.0069
EID_24750,0.1255
